B01M7O431L,"on March 16, 2018",amzn1.account.AGBJXLVQMEBIHV3NYN2EGOJJAUBA,Fantastic,Great phone! I haven't had any issues with it in the month I've had it. When I received it the language was set to Spanish but that's not an issue to change.,5,positive
B01M7O431L,"on March 15, 2018",amzn1.account.AFOAJB5CIK43QXWV5UG5R6HKDOLA,Great Phone...if you get one that works.,"This is my 3rd phone from this seller in less than a month. The first one I received was in excellent physical condition and worked great until the fingerprint scanner stopped working on day 3. Called support, ""hardware issue"", had to return. Second phone was also in great physical condition but was missing factory apps that cannot be downloaded. Called support again. They contacted Samsung and Verizon and said software was not factory, ""possibly tampered with or counterfeit phone."" Returned. Third phone  arrived in less than great condition physically. Scratches on back and a small dark spot on the lower left hand corner of screen but everything seems to work ok. SUCCESS! Or so I thought. A couple weeks later, battery isn't holding charge nearly as well as first two phones. It's not horrible but I know firsthand what it should be and it's not living up. I don't want the hassle of returning again but I'm not pleased at all with Dealfisher.",1,negative
B01M7O431L,"on March 13, 2018",amzn1.account.AHG3T5626ITIMS2D6MWCOHDZ2WTA,One Star,The phone has a bad battery. Its charging down instead of up once it reaches 70%,1,negative
B01M7O431L,"on March 13, 2018",amzn1.account.AFON6HJ7SJLSRTMG2IVF3C74UIHQ,Other than that it is really good.,It is what it is. Other than that it is really good.,5,positive
B01M7O431L,"on March 13, 2018",amzn1.account.AH2IFNMYALNLIOCXRN5VCXXBJ5RQ,Four Stars,"So far, so good",4,positive
B01M7O431L,"on March 12, 2018",amzn1.account.AG57GUIL6J34WQBW75PILJY3ZYZQ,Very disappointed.,"Very disapointed. Phone arrived with damaged microphone. Now I have to mail it back, wait for them to get it, wait for a refund, and then reorder. Very disappointed.",1,negative
B01M7O431L,"on March 12, 2018",amzn1.account.AH5Z7CX3Z2CCGS43EOFB4OWCQJZA,Five Stars,Great product thanks !,5,positive
B01M7O431L,"on March 11, 2018",amzn1.account.AFIFE7P2BQRTQ5D7CGBSG76O62MQ,AWESOME!!! thank you!!,"Works great!!! I have had the phone for over a year now it runs great, when I first got it I ran a lot of processors to make sure it was legit, which it was. The only complaint I have with it is after about a month of use these small lines appeared on the back of the inside glass, I don't know what they were...still don't. But my phone keeps working great!! Also if you are thinking about buying an edge display, it is impossible to get a good screen protector for it so...good luck!!",4,positive
B01M7O431L,"on March 11, 2018",amzn1.account.AGAAQ7SJ3I5LVQPD3K72M3H64A3Q,Prefect condition! LOVE!,"Perfect condition, could never tell it's refurbished. 10/10 very satisfied.",5,positive
B01M7O431L,"on March 11, 2018",amzn1.account.AHGPKQVE7QB5WARACTY5JK34XTUQ,good product,The product looks and words good at first sight. They were helpful with instructions on how to setup the phone to recognize my sim card,5,positive
B01M7O431L,"on March 10, 2018",amzn1.account.AHCMOQ32H64SC56WLW6A5CAX5ZPQ,Great,Works great,5,positive
B01M7O431L,"on March 10, 2018",amzn1.account.AGVIPSPPDEVTEIFZ7WUMSJDVFGAA,Five Stars,It is working great! Product looks new.,5,positive
B01M7O431L,"on March 9, 2018",amzn1.account.AHIEYHMN7DEHNZHN7I45A4I2XTMA,"Can't beat the price, and my experience has been high quality","I'm super impressed with this refurb.  My phone arrived with all the accessories like a new phone and I've been using it for months now without issue.  My wife has a refurb iPhone 7 that may get slightly better reception, but I'm replacing my iPhone 6 with this and it feels like a big upgrade.  The screen is huge with great quality. My biggest complaint us that it's sometimes too big though.  I have big hands and sometimes i have trouble keeping them off the edges to push buttons on the main face.<br /><br />At any rate, I was nervous about trying a refurb, but it has been a great experience so far and it has saved me a ton of money.  Highly recommend.",5,positive
B01M7O431L,"on March 9, 2018",amzn1.account.AF33LVL33KIWPFE75XGDIERW7VHA,Great,Turned out exactly what i experienced. Great,4,positive
B01M7O431L,"on March 8, 2018",amzn1.account.AHCBQILHCSKHGWB4LDP4AVBMZDFQ,One Star,"I had a problem in one week, and can't exchange!",1,negative
B01M7O431L,"on March 8, 2018",amzn1.account.AEAVQLFXSPYIKUPJHJA3VPF6RQ6Q,Five Stars,"Works great, easy set up with Verizon Prepaid.  Great condition.  Thanks",5,positive
B01M7O431L,"on March 7, 2018",amzn1.account.AGASXDBEGQXZ5OI45LGJVXNXSMQQ,Speed excellent. Travel to Taiwan-no problem with connectivity,Speed excellent.  Travel to Taiwan-no problem with connectivity.,5,positive
B01M7O431L,"on March 7, 2018",amzn1.account.AHKSGXKORECOQMVDZ4OBZV3MNHWQ,Very disappointed.,The phone was not unlocked and did not work as advertised. I had to send it back last Friday and still have not received my refund. I had to send back a case I got for the phone half way across the country and my refund was processed immediately. This was only shipping from PA to NJ. Very disappointed.,1,negative
B01M7O431L,"on March 7, 2018",amzn1.account.AFGC47NTTOXFIHLVVFDJDNCNRO3A,Great vendor to buy from!,Totally satisfied with the  SAMSUNG S7 EDGE. IT WORKS FLAWLESSLY. CONDITION IS IN EXCELLENT CONDITION.,5,positive
B01M7O431L,"on March 6, 2018",amzn1.account.AH7YQQZN6HGPEUBCGQFG6Y7MCQPQ,Great phone!,The product arrived on time and in great condition. It was almost like it was brand new. Software works fine and I'm loving the battery life. The new updates are definitely worth the purchase. Glad I bought it.,5,positive
B01M7O431L,"on March 6, 2018",amzn1.account.AFBQ6FY2D3HDVLBJ445RIZJLKTCQ,Four Stars,good so far.,4,positive
B01M7O431L,"on March 6, 2018",amzn1.account.AFKB4JTFWWPZDGIPF2EY7ZIK36WQ,and I was quite happy at the quality,"I used to make refurbished phones, and I was quite happy at the quality. it appears they replaced all the outside components.<br />now with that said, wow verizon phones have a lot of junk software and a locked boot loader...",5,positive
B01M7O431L,"on March 6, 2018",amzn1.account.AHH5FJSGGVRWDN2WP65FBS2XRETQ,Great Product!,"There is nothing wrong with this phone, once i got it in the mail I got my old phone took the Straight Talk SIM card out and then popped it into the S7 edge and it automatically started working.",5,positive
B01M7O431L,"on March 5, 2018",amzn1.account.AFBDNEDSBTJC5YOKCFQAEJKOLLAQ,"Love the phone, Verizon not so much though.","Ordered to replace a Samsung Galaxy S4. It arrived the next day as promised. The box was a generic box that looked sort of used however the phone inside was wrapped in a protective film with a generic cable and charger. The description of the phone did clearly say the original accessories would not necessarily be included. When I removed the protective film on the phone I checked carefully for damage or scratches and there were none. It looked like a new unused cell phone. The battery we partly charged so I plugged it in to charge it fully which it did without issue. The only issue I ran into was when I tried to secure a new SIM card. My S4 used a micro SIM and the S7 needs a nano SIM. I had to visit 4 Verizon locations to get the new card. It seems that Verizon vendors, which they have on every corner here, have little to no experience with this issue. One vender refused period, the second didn't have the card and the third installed an incorrect card and when they called a Verizon tech about it he told them the card was ok but it would take 5 days for the phone to be activated.  As a Telco retiree I knew there was a problem but it wasn't the phone. After a call to the company, on my 4th visit to a Verizon location, I was finally able to secure the correct card and it was connected in minutes. So far this phone is awesome.  There are bells and whistles that I am still trying to get used to but I am happy with my purchase. Hopefully that will continue to be the case.  I mention the issues with the card because I can see where my contacts with this provider could throw doubt on this purchase for others.",5,positive
B01M7O431L,"on March 5, 2018",amzn1.account.AEJAQOKNEMIPGDCNX2DIJZZCMWPA,Five Stars,all good!,5,positive
B01M7O431L,"on March 4, 2018",amzn1.account.AGA5DQ3K4JSDAOO4AY3XQUYNPEBA,Five Stars,I love this phone. Quick and easy set up.  I have straight talk.  No issues at all.,5,positive
B01M7O431L,"on March 4, 2018",amzn1.account.AEEVPOKGHU3QIWXMJGYYIG6NOT7Q,... Christmas bc my husband had purchased it new and loved it. I was nervous about refurbished but its ...,"I ordered this phone for my son for Christmas bc my husband had purchased it new and loved it. I was nervous about refurbished but its now March 4th , ans so far it's been functioning like a new phone.  Today I am ordering one for myself bc I dropped mine in the toilet so I hope all goes well. I purchased it w mango wireless and now when I goto my account to ""purchase again"" kiss company ""comes up so kinda weird. I guess I'll hope for the best.",4,positive
B01M7O431L,"on March 4, 2018",amzn1.account.AGL74F7FVNYHI2UEPDKXAMB75XPA,Four Stars,Love it,4,positive
B01M7O431L,"on March 4, 2018",amzn1.account.AGLW7R7UK6ZJDJPPG5Y7TC5ZHQVA,Five Stars,Nothing bad,5,positive
B01M7O431L,"on March 1, 2018",amzn1.account.AGCRS65USOGTA23J5IJB4SYVBIMA,"Phone swelling issue - bad battery, no customer support","While the phone works OK, it's 1 year life span is unacceptable.<br /><br />It seems that Samsung has not fixed the battery issue with the phones.<br />At just over one year, the phone's case has expanded and it is bowed out at the front and the back.<br />Samsung does nothing rectify what is obviously an issue with materials.<br /><br />An internet search for<br />"" galaxy s7 battery swelling ""<br />Will show this is not an isolated case.",1,negative
B01M7O431L,"on March 1, 2018",amzn1.account.AHIIEU656RRB2EIYVBBDUVWUL2GA,Five Stars,I'm loving my edge and it works great!!,5,positive
B01M7O431L,"on March 1, 2018",amzn1.account.AFZ7UYNDNSZSHRNMT3WJFVC7VAFQ,Gave it two stars only because the only thing the ...,"Gave it two stars only because the only thing the phone I got has going for it is that it looks new and turns on. The phone is slow, battery drains quickly, heats up after a few minutes of light use, and the LCD has burns in it.",2,negative
B01M7O431L,"on February 28, 2018",amzn1.account.AFELVI2VP7MWLNYVOOMO7E2ESJCQ,"battery condition really good, no screen scratches","Phone came in 9.8/10 condition, everything working so far, battery condition really good, no screen scratches, I recommend buying from this seller",5,positive
B01M7O431L,"on February 27, 2018",amzn1.account.AHOHQRCABDIQAYXYVT3ZZ5XYGZCA,Five Stars,Nice replacement phone.,5,positive
B01M7O431L,"on February 27, 2018",amzn1.account.AGD4GDB7TJUIZM24BKFN3ZHMGF6A,Five Stars,Phone was in like new condition. Great purchase! Will definitely use again when I need another phone.,5,positive
B01M7O431L,"on February 26, 2018",amzn1.account.AF5HCU6MRESAXWHPC6XYLJPXLJ7Q,Five Stars,Minor blemish on the screen but overall very happy with the phone.,5,positive
B01M7O431L,"on February 26, 2018",amzn1.account.AHFEAVHI75NNG3P5SI5RQQT6JYBQ,Took it to a smart phone expert and he told me it wasn't the ...,"Started having problems with what I thought was the battery right after the 90 day warranty expired. The phone wouldn't continuously reboot and as it progressed, it got to the point where it was completely unresponsive. Took it to a smart phone expert and he told me it wasn't the battery, but rather the mother board was fried and I had been sold a faulty device. No longer trust this seller.",1,negative
B01M7O431L,"on February 26, 2018",amzn1.account.AGW3EUL7PMBSNO6OAVKK4YAEYSQA,highly disappointed.,"when I got the phone it looked brand new, until I started using it and touched on the top right corner of the screen and a pink line appeared from top to bottom of the phone. highly disappointed.",2,negative
B01M7O431L,"on February 26, 2018",amzn1.account.AHBOFFSSUIGU2KBXJM3RX5MVFICQ,Bad condition I received it with open carton & without ...,Bad condition<br />I received it with open carton & without headphones,1,negative
B01M7O431L,"on February 25, 2018",amzn1.account.AH2LDFJLO3COWNZLXDB2J5I5H2AA,"Good price, everything i expected, good purchasing experience.",Very pleased this far.  Arrived in a timely manner and looks new.  I've been using the phone for 24 hrs now and learning it.  This is exactly what I expected and was hoping for.  Good price and good purchasing  experience.,5,positive
B01M7O431L,"on February 24, 2018",amzn1.account.AHCWVQ4HHKYTD4LZNIY64KWSR6WA,Good buy,Great phone. Great price.,5,positive
B01M7O431L,"on February 24, 2018",amzn1.account.AEFABRMIGPGBWDIHRIJARWBO7DPA,What I did like was the phone came on time,What I did like was the phone came on time. The reason I gave it 4 stars is because the phone has scratches around the lends of the camera.,4,positive
B01M7O431L,"on February 24, 2018",amzn1.account.AF73DQOCYTYQNQTWCQ2RGJNE53LA,Great phone,Great price for a great phone. Gave it to husband for Christmas and he loves it.,5,positive
B01M7O431L,"on February 23, 2018",amzn1.account.AGTAVH726BTJLO6IJT7NPFFX5S5A,"The phone was received on great conditions, worked very well as a new one ...","The phone was received on great conditions, worked very well as a new one would. Only complaint would be the charger, seemed like a knock off brand.",5,positive
B01M7O431L,"on February 22, 2018",amzn1.account.AE5ZSVRK7OCWPKDDAHEV4CP2UMRA,Great Phone!,"A can't say enough great things about this phone! It is in almost pristine condition (to be really really nitpicky, there are two pin size flecks of paint missing from the front speaker, but seriously, it's not noticeable). The phone works perfectly, no issues at all. I was a bit hesitant on buying a refurbished phone on a model where you can't replace the battery, but the battery appears to new or very close to it, so it's all good. I highly recommend this seller if you are on the fence.",5,positive
B01M7O431L,"on February 22, 2018",amzn1.account.AGZFXWO62KH6XDIE6EF7D4MIDHWA,Great phone,"First unit had the 3.5mm audio jack not working, but they replaced it with very good customer service.  Had the 2nd one for a few weeks and it is working great, and is in great shape.  Had to figure out how to make the Verizon phone wirk with T-Mobile SIM card = manual APN and manual network selection.  But audio, data, messaging - all is working well now.",5,positive
B01M7O431L,"on February 22, 2018",amzn1.account.AFEVTGQSB5MHZNHKHS37U4V5EZBA,Best phone ever,Nothing but flying star's for me here I had a ss6 had for years now it's dosent work any more so I got an s7edge and I always wanted one good to see that their just ass good as always I love you samsung always will loyal to the end,5,positive
B01M7O431L,"on February 22, 2018",amzn1.account.AG3MPTH45H2JSD3BGOSG7EBCHO6Q,... some dust stuck on the camera and speaker really dirty phone might had come from a,The phone had dust in the headphonejack and charging port also had some dust stuck on the camera and speaker really dirty phone might had come from a trashcan,1,negative
B01M7O431L,"on February 21, 2018",amzn1.account.AF67C2757EUCVYMTUG47P73LGILQ,Hi,,5,positive
B01M7O431L,"on February 21, 2018",amzn1.account.AFVRSOKOB5YKX47JSPTLYCOT4MUA,Never seen anything like this before!,"Not only did my phone arrive late but it came completely destroyed! At least some of the other reviewers had a phone that actually worked, mine wouldn't even turn on and not even the charger was salvageable. Please tell me this is a joke.",1,negative
B01M7O431L,"on February 21, 2018",amzn1.account.AFE7DIQZ275L3RUPVGQPDEQCEACQ,Do not buy!,"The phone was infected with virus!!as soon as I opened web browser , infected virus messages kept popping up stating phone is basically going to crash and ruin my SIM card because of viruses from adult websites..disgusting!!! Very upsetting .I thought phone was inspected and fixed before being sold. That was al lies!!this phone clearly wasnt !",1,negative
B01M7O431L,"on February 20, 2018",amzn1.account.AH2K7PCTZOT365SRO53DV77CUR6Q,Love the phone so far,Love the phone so far.  Takes great pictures.  Had to get used to how sensitive it was with the touch screen.  A fantastic phone.,5,positive
B01M7O431L,"on February 20, 2018",amzn1.account.AFEZGXUCHWSADVJEIWSK67VP6K2A,Great phone for the price!,Great phone for the price! Worked perfect with Verizon prepaid. Really fast shipping,5,positive
B01M7O431L,"on February 19, 2018",amzn1.account.AFSFM4VYCTVEYLMFM7XPCAWLROUA,Very good conditions for a refurbished phone,"Very good conditions for a refurbished phone, there is nothing much more I can say. It does have some kind of orange shade in the screen but it is not very noticeable.",5,positive
B01M7O431L,"on February 19, 2018",amzn1.account.AFAQDT34LGICL3KY6WVBVHOOY5MQ,Five Stars,Great phone!!! Looks brand new. It was very easy to bring over to cricket. Very happy with my new.,5,positive
B01M7O431L,"on February 18, 2018",amzn1.account.AEYR64S5Z4TANHRNURKXVLHWSDAQ,"Great product, thanks","its not refurbished, its new! Great product, thanks...",5,positive
B01M7O431L,"on February 18, 2018",amzn1.account.AFOTPAMMTO6NQQD4FBKVS6VKRYLA,"So far so good, I love it","So far so good, I love it, went from a note 4 to this S7 edge. Right on time. Alot of learing to do but I love it",5,positive
B01M7O431L,"on February 18, 2018",amzn1.account.AFOETWEDOPIXQ6B2RYUEYNSZLTPQ,The phone keeps overheating when using it. Is that ...,The phone keeps overheating when using it. Is that what suppose to happen? It just gets hot in my hand,1,negative
B01M7O431L,"on February 17, 2018",amzn1.account.AHJ7CZOIUPBUGY4VU5NZIHTGZZHA,"If it doesn't work on your network, ask your provider if they'll troubleshoot for you","I nearly returned the phone because it originally didn't want to work on my network  (T-mobile) however Buyspry emailed me saying that the phone is unlocked and should work. I figured I'd give T-Mobile a call and see if they could help. They said I could take it in and they would troubleshoot it for me. They managed to fix it and didn't charge me anything. All in all, I'm glad I didn't return it because it is a beautiful phone. It works great and looks brand new. Really glad this worked out",4,positive
B01M7O431L,"on February 16, 2018",amzn1.account.AH6KTHYAJ6T2MFTTRK2N5MVQLXKA,Five Stars,10/10 but s9 comes out in a month get that.,5,positive
B01M7O431L,"on February 13, 2018",amzn1.account.AGSVC6GFJJQ35VTLDKPZHESHGZOA,Galaxy S7 edge had to be refurbished in excellent condition. As you see at pic the screen ...,Galaxy S7 edge had to be refurbished in excellent condition. As you see at pic the screen was defective. Every corner had dings from dropping. Also at the edges you could have seen the tape which was used to stick the screen.<br />There is no hands free included.<br />Returned.<br />Wasting of time.,1,negative
B01M7O431L,"on February 12, 2018",amzn1.account.AGU5UVGSHNLGQDZJRKX3W2YKLHTQ,Five Stars,"Great deal!! Great phone,",5,positive
B01M7O431L,"on February 12, 2018",amzn1.account.AESXA4M2UWX2PLHHOF55B2RE3J4A,Five Stars,Have had no problems.,5,positive
B01M7O431L,"on February 12, 2018",amzn1.account.AGJGUL5O5S2YO77CFSW7YHEVNU2A,DISAPPOINTED,I LOVE MY PHONE I JUST DONT LIKE THE FACT THAT IT DID NOT COME IN 2 DAYS LIKE I PAID FOR.  YOU ALL SHOULD DO BETTER BECAUSE IT CAN YOU BUSINESS.  IM SO UPSET BECAUSE I HAVE BEEN WITHOUT A PHONE SINCE I BOUGHT IT!,5,positive
B01M7O431L,"on February 11, 2018",amzn1.account.AEZN3GSG3FYOQFTQDM524WL4PMVA,Four Stars,Phone works fine.... came in an excellent condition... would buy again from them!!!,4,positive
B01M7O431L,"on February 10, 2018",amzn1.account.AHOBYACENJREJKJVFJHH7XFBHJGA,Five Stars,"prfct cndtn, n prlm t ll hckd!! wll wrth t",5,positive
B01M7O431L,"on February 10, 2018",amzn1.account.AHBDR2ZBH4LN4DPFCSIA6AMWGZEQ,Looks like brand new.,"Had this phone a couple of weeks now. Phone arrived like brand new, not a mark or scratch on it. Checked out all functions, and it works flawlessly. Battery performs like new. Very fast shipping. Would definitely purchase from BuySPRY again. Very satisfied.",5,positive
B01M7O431L,"on February 10, 2018",amzn1.account.AHM73NUYL2UHZJY3CG3N3NZRVHGQ,I am extremely pleased with this purchase,"This phone arrived as expected and it is a new phone.  It shows no wear or used.  I am extremely pleased with this purchase.  One comment, the battery does go down faster than expected but with a charger, no problem.",5,positive
B01M7O431L,"on February 10, 2018",amzn1.account.AGKVH5O62KDVQW6WAG2IFCCQMPYQ,Fantastic purchase,"Looks brand new, works great! Really happy with the purchase.",5,positive
B01M7O431L,"on February 10, 2018",amzn1.account.AFPJEWKVA7QN6HHBZ3TWEWJAAFBQ,They easily set up to Verizon pre paid,"I was hesitant, however the phones came in brand new condition and were unlocked. They easily set up to Verizon pre paid. Have had ours for about a month and love them. Would definitely use this seller again.",5,positive
B01M7O431L,"on February 9, 2018",amzn1.account.AHUKSB7RWNM5VHWAJHDWKLGHZVGA,Unlocked???,"Phone is nice and in good condition.  However, the details said the phone was gsm unlocked.  When I put my gsm SIM card it it said invalid sim must be Verizon etc.  I had to root the phone in order to get my SIM card to work.",3,negative
B01M7O431L,"on February 9, 2018",amzn1.account.AHASKPT2WYRS3QHOBPWBKTZ2PDNA,Practically New,"Came as advertised, practically mint condition with absolutely minimal scratching, maybe one or two tiny ones on the back if you look really hard. Otherwise, working well, practically new.<br /><br />UPDATE:<br />Had the phone just under a month and the rear camera started malfunctioning but would still work, then just under 2 month mark it consistently fails to start up. Unfortunately this seems to be a common problem with Galaxy phones, however, I tried practically every solution available but no luck. Was told its probably a hardware issue if a factory reset failed to fix the issue. Maybe the unit I got was a bit defective or had underlying water or fall damage? Anyway, will be replacing for another and hope I don't have the same issue as I really do like this phone.",4,positive
B01M7O431L,"on February 7, 2018",amzn1.account.AFJULJ3EQZNCJZCANCWJEVBADAZA,Phone works excellent and hard to believe that it is refurbished,Bought this phone for Straight Talk BYOP.  Nano sim wouldn't work until I inserted when phone was on.  Phone works excellent and hard to believe that it is refurbished.,5,positive
B01M7O431L,"on February 6, 2018",amzn1.account.AFMQH3XKB6ZCIFBIWKGU7HOWWFGA,One Star,0 stars,1,negative
B01M7O431L,"on February 6, 2018",amzn1.account.AH4IRK2VOUPCDO3UJDWPJVPWWSNA,How new is this phone? Battery dies everyday quickly,"My biggest concern is  that the battery  drains very quickly and dies  before a single day is out with little use and the warranty. Is only what 90 days ?  I will be contacting the reseller about this  as it is getting worse by the day  :-(  also sadly this is not truly an ""unlocked"" phone. It is unlocked enough to use another carrier's SIM card , but it is full of Verizon bloatware and has many errors that AT&T and other carriers cannot work around because it was a Verizon phone. You cannot make a phone call or return one or use the voice mail anything like that unless you dial the whole number from a contact not from your history these are all Verizon bloatware issues not this seller it is just not made clear unfortunately this is a problem you will have to put up with. When I bought my first unlocked Motorola Droid it was truly unlocked with no carriers bloatware and I found it much faster and certainly fully functional. I would not purchase this phone again because of this.",2,negative
B01M7O431L,"on February 6, 2018",amzn1.account.AHGPXAA5OYZYL4OX3MYWSCU4C24Q,Three Stars,"This is an okay product, will keep it.",3,negative
B01M7O431L,"on February 5, 2018",amzn1.account.AFAIKKBSJQBUODT6YKK44AL7VQOA,The first one I got seemed fine..,"Last time I bought a refurbished phone (not from this company) it was an s5. The first one I got seemed fine...except it wouldn't accept my SIM card. So it was completely useless as, you know, a phone. I returned it for a new one, and this time I got one with a broken headphone jack (which I didn't care too much about) and the phone was unable to tell when i tried to put it into landscape mode. I decided just to not bother anymore, and keep it.<br /><br />With this phone, I checked over everything. Orientation, camera, SIM and sd card, apps, mic, speaker, jack, usb, battery life--everything I thought could go wrong. Everything seemed perfectly in order. Works absolutely lovely.<br /><br />As for the phone itself, I highly recommend. Great battery life, smooth performance and feel, and I like that it can accept both a SIM and sd card at the same time, as I've seen many newer phones that can't.",5,positive
B01M7O431L,"on February 5, 2018",amzn1.account.AHIW2IMIENECJ45VEHO45A2767KA,Five Stars,Phone was exactly like described,5,positive
B01M7O431L,"on February 4, 2018",amzn1.account.AFSPV6QBQJUOY7Y3VXS3O6DNPONA,Not compatible with Cricket service,"The phone was unlocked, however was not authorized for updates, would not allow for setup for voicemail through Cricket and I could not read most texts... this phone was only able to make calls with my my Cricket service. I have had unlocked phones that were previously with Sprinit and AT&T and never had any of these issues.  This is NOT a true unlocked phone!",1,negative
B01M7O431L,"on February 3, 2018",amzn1.account.AFRWSLSLCGPJPYLCR2MTHEJSQJJQ,Not unlocked despite being advertised as such.,"Supposed to be a gsm unlocked phone. It was not. Sent it back was issued a refund. I sincerely hope you don't end up with the one I sent back to them. Also, if it is locked, and you call them in an attempt to unlock it and that fails b(as it did with the one I bought), they will send you a prepaid label for return to them. Then, instead of them simply sending you a properly unlocked replacement or  simply unlocking the one you sent back and returning it, they just wash their hands of you by issuing a refund",1,negative
B01M7O431L,"on February 2, 2018",amzn1.account.AHVK7AOEINANJD3DSZRRWIYW6ZHA,great phone,Phone came one day sooner than expected. Says refurbished but honestly cannot tell. Looks and works perfect. Would buy from them again.,5,positive
B01M7O431L,"on January 30, 2018",amzn1.account.AEO7J4XUZNMENLQITQHB4UAOFETQ,Phone that the experts use.,"Good phone, not the latest but excellent for the price.  Working for a wireless carrier, the S7s are the primary test phones that we use.  Bought this for personal use.",5,positive
B01M7O431L,"on January 29, 2018",amzn1.account.AET4LDJ5SYQWF7LSFNQBTGGVA6VQ,Great quality and fast shipping,Looked brand. Great quality and fast shipping.,5,positive
B01M7O431L,"on January 29, 2018",amzn1.account.AFVDTWVXEUGDQSG5QMFPZKNGW7YA,DO NOT buy if you are trying to hook to a GSM network like AT&T or T-mobile,"First of all...DO NOT buy if you are trying to hook to a GSM network like AT&T or T-mobile. It is unlocked, but will not connect to the 4G network and MMS messaging will not work. Should have had that information to avoid being returned. Overall a great phone and in great condition. Please be more forthcoming on what networks this Verizon product will work with.",2,negative
B01M7O431L,"on January 29, 2018",amzn1.account.AHTVHNE4QR6Z3CIZIHEJULG62EBA,Five Stars,Great quality phone. Only wish the tech wizards could fix the auto correct.,5,positive
B01M7O431L,"on January 29, 2018",amzn1.account.AFWE3MSXA2Z6FCT6DY43N4K5IVDA,Five Stars,"Came in excellent condition, minor scratch that doesnt even worth mentioning.",5,positive
B01M7O431L,"on January 29, 2018",amzn1.account.AHEV3QVMNSYH4XIBHDKCUF4O63KA,Five Stars,Awesome thanks,5,positive
